lon,lat,locations
26.85010249548365,59.349711278902916,Eikla Saare
26.709638089622995,59.3490040224783,Eikla Saare
26.709638089622995,59.3490040224783,Eikla Saare
26.709638089622995,59.3490040224783,Eikla Saare
26.456415990984528,59.36376487665799,Eikla Saare
26.479762564454564,59.246399193929925,Eikla Saare
26.479762564454564,59.246399193929925,Eikla Saare
26.479762564454564,59.246399193929925,Eikla Saare
26.36288651637517,59.34530231407201,Eikla Saare
26.479762564454564,59.246399193929925,Elistvere Jõgeva
26.410251474106357,59.27472012371325,Elistvere Jõgeva
26.479762564454564,59.246399193929925,Elistvere Jõgeva
26.456415990984528,59.36376487665799,Elistvere Jõgeva
26.479762564454564,59.246399193929925,Elistvere Jõgeva
26.562764767123536,59.21632742426748,Elistvere Jõgeva
23.536225339645156,58.575404967787605,Elistvere Jõgeva
23.536225339645156,58.575404967787605,Elistvere Jõgeva
23.536225339645156,58.575404967787605,Elistvere Jõgeva
23.59965032014689,58.643244661234796,Elistvere Jõgeva
23.536225339645156,58.575404967787605,Elva linn
23.729194646309633,58.571545217935075,Elva linn
23.536225339645156,58.575404967787605,Elva linn
23.830333374546033,58.6852449169874,Elva linn
23.536225339645156,58.575404967787605,Elva linn
22.49008680040241,58.24875649289655,Elva linn
26.410251474106357,59.27472012371325,Elva linn
26.410251474106357,59.27472012371325,Elva linn
26.410251474106357,59.27472012371325,Elva linn
26.36288651637517,59.34530231407201,Elva linn
26.410251474106357,59.27472012371325,Elva ümbruse kant Tartu
26.42117703612779,59.32648594184121,Elva ümbruse kant Tartu
26.410251474106357,59.27472012371325,Elva ümbruse kant Tartu
26.456415990984528,59.36376487665799,Elva ümbruse kant Tartu
26.410251474106357,59.27472012371325,Elva ümbruse kant Tartu
26.479762564454564,59.246399193929925,Elva ümbruse kant Tartu
24.851011255256847,58.626296103917504,Elva ümbruse kant Tartu
24.764915051490306,58.674759876602984,Elva ümbruse kant Tartu
24.851011255256847,58.626296103917504,Elva ümbruse kant Tartu
24.934395052622314,58.61225561273249,Elva ümbruse kant Tartu
24.851011255256847,58.626296103917504,Emmaste Hiiu
24.79284065455086,58.577563476228576,Emmaste Hiiu
24.851011255256847,58.626296103917504,Emmaste Hiiu
24.52591153933744,58.38388988048857,Emmaste Hiiu
24.851011255256847,58.626296103917504,Emmaste Hiiu
25.036461823173482,58.65442493970679,Emmaste Hiiu
21.86511713476039,58.38152539417051,Emmaste Hiiu
24.862741687041055,59.47215628434966,Emmaste Hiiu
21.86511713476039,58.38152539417051,Emmaste Hiiu
24.58179800875057,59.34929677248732,Emmaste Hiiu
21.86511713476039,58.38152539417051,Enge Pärnu
24.596784628308846,59.38091239606666,Enge Pärnu
25.591268434882977,58.3599361623305,Enge Pärnu
25.591268434882977,58.3599361623305,Enge Pärnu
25.591268434882977,58.3599361623305,Enge Pärnu
25.499382128720455,58.358501903284385,Enge Pärnu
25.591268434882977,58.3599361623305,Enge Pärnu
25.679147366513842,58.34557576873036,Enge Pärnu
25.591268434882977,58.3599361623305,Enge Pärnu
25.578734149332316,58.386566864993476,Enge Pärnu
25.591268434882977,58.3599361623305,Erra alevik Ida-Viru
25.6032883459218,58.42643264764778,Erra alevik Ida-Viru
27.76968466361132,59.28593582125322,Erra alevik Ida-Viru
27.76968466361132,59.28593582125322,Erra alevik Ida-Viru
27.76968466361132,59.28593582125322,Erra alevik Ida-Viru
27.936510508725238,59.31693165889643,Erra alevik Ida-Viru
27.76968466361132,59.28593582125322,Erra alevik Ida-Viru
27.74191432618544,59.39912486599867,Erra alevik Ida-Viru
27.76968466361132,59.28593582125322,Erra alevik Ida-Viru
28.108778712528373,59.35431433617791,Erra alevik Ida-Viru
27.76968466361132,59.28593582125322,Erra-Liiva Ida-Viru
27.421005848908653,59.35835495264797,Erra-Liiva Ida-Viru
27.33978323953072,57.69336076123425,Erra-Liiva Ida-Viru
27.268688081048115,57.74513850836823,Erra-Liiva Ida-Viru
27.33978323953072,57.69336076123425,Erra-Liiva Ida-Viru
27.33978323953072,57.69336076123425,Erra-Liiva Ida-Viru
27.33978323953072,57.69336076123425,Erra-Liiva Ida-Viru
27.00459119219235,57.838429123367085,Erra-Liiva Ida-Viru
