KANT_start,KANT_end,start_kant_id,end_kant_id,X_start,Y_start,X_end,Y_end,route_id,Population,RegularMovers
Sõrandu Järva,Mäo Järva,644,414,607915.363997031,6525799.71304179,594000.809707114,6531261.02232585,350455,125,1
Sõrandu Järva,Mündi Järva,644,418,607915.363997031,6525799.71304179,591905.351243221,6524341.28201626,353843,125,1
Sõrandu Järva,Müüsleri Järva,644,419,607915.363997031,6525799.71304179,608224.764031353,6532197.33688619,354690,125,3
Sõrandu Järva,Paide linn,644,458,607915.363997031,6525799.71304179,589738.803797196,6528345.68665968,387723,125,16
Sõrandu Järva,Peetri Järva,644,481,607915.363997031,6525799.71304179,606076.142779331,6537383.20998596,407204,125,3
Sõrandu Järva,Põhja-Tallinna linnaosa,644,844,607915.363997031,6525799.71304179,539835.733134668,6590848.04305207,714665,125,1
Sõrandu Järva,Päinurme Järva,644,525,607915.363997031,6525799.71304179,611692.420385274,6521333.72602196,444472,125,1
Sõrandu Järva,Roosna-Alliku Järva,644,571,607915.363997031,6525799.71304179,596905.316904803,6545870.31864731,483434,125,1
Sõrandu Järva,Sargvere Järva,644,605,607915.363997031,6525799.71304179,598183.822045878,6528737.01395492,512232,125,25
Sõrandu Järva,Sõrandu Järva,644,644,607915.363997031,6525799.71304179,607915.363997031,6525799.71304179,545265,125,8
Sõrandu Järva,Tarbja Järva,644,671,607915.363997031,6525799.71304179,589164.016270297,6537390.71476639,568134,125,2
Sõrandu Järva,Türi linn,644,708,607915.363997031,6525799.71304179,581997.382469182,6519623.21829399,599473,125,1
Sõrandu Järva,Viisu Järva,644,784,607915.363997031,6525799.71304179,596746.307596463,6537781.68876375,663845,125,1
Sõrandu Järva,Väike-Kareda Järva,644,819,607915.363997031,6525799.71304179,604020.316847488,6529607.31695736,693490,125,5
Sõru Hiiu,Emmaste Hiiu,645,51,414289.878105451,6508851.10322379,418365.158019188,6509690.12028079,43842,181,34
Sõru Hiiu,Haabersti linnaosa,645,840,414289.878105451,6508851.10322379,535384.478080503,6587643.15187738,711278,181,2
Sõru Hiiu,Haapsalu linn,645,61,414289.878105451,6508851.10322379,473490.460954284,6532856.11107447,52312,181,1
Sõru Hiiu,Jausa Hiiu,645,108,414289.878105451,6508851.10322379,422832.60152254,6515998.78852268,92121,181,1
Sõru Hiiu,Kaiu Rapla,645,151,414289.878105451,6508851.10322379,562748.576190361,6538569.43429148,128542,181,1
Sõru Hiiu,Karja Saare,645,170,414289.878105451,6508851.10322379,423310.079470211,6484854.12139488,144635,181,1
Sõru Hiiu,Kavandi Saare,645,184,414289.878105451,6508851.10322379,433341.287087599,6493914.78542047,156493,181,1
Sõru Hiiu,Kesklinna linnaosa,645,845,414289.878105451,6508851.10322379,543405.459220458,6588250.78849127,715513,181,3
Sõru Hiiu,Kiisa-Kurtna Harju,645,205,414289.878105451,6508851.10322379,544010.983142004,6566096.12247112,174280,181,1
Sõru Hiiu,Kristiine linnaosa,645,841,414289.878105451,6508851.10322379,540384.878200833,6586570.43047553,712125,181,2
Sõru Hiiu,Käina Hiiu,645,290,414289.878105451,6508851.10322379,428193.93717825,6523932.51369162,245428,181,8
Sõru Hiiu,Kärdla linn,645,292,414289.878105451,6508851.10322379,427818.594513494,6540367.82545322,247122,181,10
Sõru Hiiu,Leisi Saare,645,334,414289.878105451,6508851.10322379,426021.009943512,6492942.62036286,282696,181,2
Sõru Hiiu,Maardu linn,645,374,414289.878105451,6508851.10322379,555201.175301427,6592344.0471966,316576,181,1
Sõru Hiiu,Metsküla Saare,645,394,414289.878105451,6508851.10322379,415479.530399402,6492698.89859315,333516,181,3
Sõru Hiiu,Mustamäe linnaosa,645,842,414289.878105451,6508851.10322379,538422.923591128,6585222.09511421,712972,181,1
Sõru Hiiu,Männamaa Hiiu,645,412,414289.878105451,6508851.10322379,419597.325104868,6521795.59254398,348762,181,3
Sõru Hiiu,Nurste Hiiu,645,430,414289.878105451,6508851.10322379,413628.716981832,6520578.22862278,364008,181,5
Sõru Hiiu,Nõmme linnaosa,645,843,414289.878105451,6508851.10322379,538867.807139705,6582028.07652307,713819,181,1
Sõru Hiiu,Palade-Hellamaa Hiiu,645,464,414289.878105451,6508851.10322379,434931.136018611,6535528.73957404,392806,181,1
Sõru Hiiu,Põhja-Tallinna linnaosa,645,844,414289.878105451,6508851.10322379,539835.733134668,6590848.04305207,714666,181,1
Sõru Hiiu,Pärsama Saare,645,534,414289.878105451,6508851.10322379,428722.994104793,6485314.51931747,452096,181,1
Sõru Hiiu,Sõru Hiiu,645,645,414289.878105451,6508851.10322379,414289.878105451,6508851.10322379,546113,181,64
Sõru Hiiu,Tubala-Nõmba Hiiu,645,691,414289.878105451,6508851.10322379,428300.235591744,6534402.64633519,585075,181,3
Sõru Hiiu,Valgu Hiiu,645,742,414289.878105451,6508851.10322379,421150.776546603,6512967.00297316,628272,181,26
Sõru Hiiu,Vasalemma Harju,645,763,414289.878105451,6508851.10322379,515772.386348985,6566039.52992605,646059,181,1
Sõru Hiiu,Võhma Saare,645,806,414289.878105451,6508851.10322379,406173.778591752,6488150.16756632,682480,181,3
Sälliku Alliku Ida-Viru,Alajõe Ida-Viru,646,16,687574.159966601,6550803.84212519,696878.087029709,6548733.77768262,15045,71,1
Sälliku Alliku Ida-Viru,Iisaku Ida-Viru,646,96,687574.159966601,6550803.84212519,690224.928633855,6557107.23068654,81958,71,31
Sälliku Alliku Ida-Viru,Jõhvi linn,646,118,687574.159966601,6550803.84212519,694494.14535552,6584995.16866974,100592,71,5
Sälliku Alliku Ida-Viru,Jõuga Ida-Viru,646,119,687574.159966601,6550803.84212519,692324.465288856,6562203.85455347,101439,71,1
Sälliku Alliku Ida-Viru,Kauksi-Kuru Ida-Viru,646,181,687574.159966601,6550803.84212519,686290.846729091,6546355.07043624,153953,71,2
Sälliku Alliku Ida-Viru,Kohtla-Järve linn,646,224,687574.159966601,6550803.84212519,688475.283495715,6585673.99250269,190374,71,1
Sälliku Alliku Ida-Viru,Mäetaguse Ida-Viru,646,410,687574.159966601,6550803.84212519,684704.98575257,6565532.59880039,347069,71,2
Sälliku Alliku Ida-Viru,Rannapungerja Ida-Viru,646,550,687574.159966601,6550803.84212519,680403.002385185,6544817.84888761,465649,71,1
Sälliku Alliku Ida-Viru,Sälliku Alliku Ida-Viru,646,646,687574.159966601,6550803.84212519,687574.159966601,6550803.84212519,546961,71,3
Sälliku Alliku Ida-Viru,Tammiku Ida-Viru,646,663,687574.159966601,6550803.84212519,692038.304428898,6582129.08160548,561360,71,1
Sälliku Alliku Ida-Viru,Tärivere Ida-Viru,646,705,687574.159966601,6550803.84212519,688198.047721474,6557516.57471927,596934,71,4
Sälliku Alliku Ida-Viru,Uusküla Ida-Viru,646,724,687574.159966601,6550803.84212519,690702.242808599,6545863.64962172,613027,71,1
Sälliku Alliku Ida-Viru,Vaikla Ida-Viru,646,732,687574.159966601,6550803.84212519,694205.036505247,6552404.09055279,619803,71,3
Sälliku Alliku Ida-Viru,Varesmetsa Ida-Viru,646,759,687574.159966601,6550803.84212519,694589.707322365,6556385.30023851,642672,71,10
Sälliku Alliku Ida-Viru,Väike-Pungerja Ida-Viru,646,821,687574.159966601,6550803.84212519,691706.129860579,6565703.40276906,695186,71,1
Sänna Võru,Antsla linn,647,28,666626.722748345,6402847.23496141,650298.766643255,6412421.25775121,24363,244,1
Sänna Võru,Antsla ümbrus Võru,647,29,666626.722748345,6402847.23496141,652964.897745965,6410333.55928929,25210,244,1
Sänna Võru,Haabersti linnaosa,647,840,666626.722748345,6402847.23496141,535384.478080503,6587643.15187738,711280,244,1
Sänna Võru,Haanja Võru,647,60,666626.722748345,6402847.23496141,683829.322622787,6400655.24222974,51467,244,2
Sänna Võru,Keeni Valga,647,188,666626.722748345,6402847.23496141,636907.825020867,6426860.43276043,159883,244,1
Sänna Võru,Kose Võru,647,248,666626.722748345,6402847.23496141,683590.613950652,6409914.0097221,210703,244,1
Sänna Võru,Krabi Võru,647,251,666626.722748345,6402847.23496141,665110.282639074,6388790.77013311,213244,244,1
Sänna Võru,Kääpa Võru,647,302,666626.722748345,6402847.23496141,684216.081419098,6418747.36048848,255594,244,1
Sänna Võru,Lasva Võru,647,322,666626.722748345,6402847.23496141,691280.783350792,6418446.36521842,272534,244,1
Sänna Võru,Mikitamäe Põlva,647,397,666626.722748345,6402847.23496141,708416.965103762,6433759.02629886,336059,244,1
Sänna Võru,Mõniste Võru,647,409,666626.722748345,6402847.23496141,657427.62051481,6387215.66873373,346223,244,1
Sänna Võru,Navi Võru,647,425,666626.722748345,6402847.23496141,674669.778166645,6418174.80801727,359775,244,1
Sänna Võru,Nursi Võru,647,429,666626.722748345,6402847.23496141,669335.930500439,6408653.09438888,363163,244,27
Sänna Võru,Osula Võru,647,450,666626.722748345,6402847.23496141,668898.451210665,6420738.19199603,380950,244,2
Sänna Võru,Puiga-Meegomäe Võru,647,513,666626.722748345,6402847.23496141,675573.59889674606,6410422.04397608,434311,244,3
Sänna Võru,Põlva linn,647,523,666626.722748345,6402847.23496141,681216.429328809,6439583.71137453,442781,244,1
Sänna Võru,Rõuge Võru,647,581,666626.722748345,6402847.23496141,675206.736350572,6402697.05967856,491907,244,26
Sänna Võru,Saarlase Võru,647,589,666626.722748345,6402847.23496141,669829.966793165,6395247.2596538,498683,244,2
Sänna Võru,Saru Võru,647,606,666626.722748345,6402847.23496141,651189.404964425,6391948.4661285,513082,244,1
Sänna Võru,Sõmerpalu Võru,647,642,666626.722748345,6402847.23496141,666459.013923843,6415208.69596913,543574,244,3
Sänna Võru,Sänna Võru,647,647,666626.722748345,6402847.23496141,666626.722748345,6402847.23496141,547809,244,78
Sänna Võru,Tartu linn,647,673,666626.722748345,6402847.23496141,659624.726363288,6473199.66059353,569831,244,5
Sänna Võru,Tsooru Võru,647,690,666626.722748345,6402847.23496141,658836.881917088,6403575.47903622,584230,244,2
Sänna Võru,Varstu Võru,647,762,666626.722748345,6402847.23496141,660570.778719098,6396119.48801856,645214,244,33
Sänna Võru,Vastseliina Võru,647,767,666626.722748345,6402847.23496141,694594.163688485,6405090.69508526,649449,244,2
Sänna Võru,Viitina Võru,647,785,666626.722748345,6402847.23496141,676634.907128153,6397059.4055254,664695,244,7
Sänna Võru,Võru linn,647,812,666626.722748345,6402847.23496141,678417.52834674,6414735.69862271,687564,244,31
Sänna Võru,Võru ümbrus Võru,647,813,666626.722748345,6402847.23496141,678717.409428828,6415421.14957636,688411,244,3
Sänna Võru,Väimela-Parksepa Võru,647,822,666626.722748345,6402847.23496141,676838.407503159,6421711.98273688,696034,244,2
Sääre Saare,Iide Saare,648,95,384655.564525587,6423848.54959398,387599.231000701,6428715.11998189,81113,30,21
Sääre Saare,Kaunispe-Rahuste Saare,648,183,384655.564525587,6423848.54959398,389108.616384576,6435510.5352191,155649,30,2
Sääre Saare,Kuressaare linn,648,270,384655.564525587,6423848.54959398,411346.72733293,6457438.29708156,229338,30,2
Sääre Saare,Salme Saare,648,600,384655.564525587,6423848.54959398,396381.132940984,6450221.71261446,508001,30,1
Sääre Saare,Sääre Saare,648,648,384655.564525587,6423848.54959398,384655.564525587,6423848.54959398,548657,30,2
Sürgavere Viljandi,Haabersti linnaosa,649,840,588678.827539522,6483633.40561763,535384.478080503,6587643.15187738,711282,474,1
Sürgavere Viljandi,Heimtali Viljandi,649,79,588678.827539522,6483633.40561763,587663.942483642,6463381.52807946,67562,474,3
Sürgavere Viljandi,Jämejala Viljandi,649,121,588678.827539522,6483633.40561763,592334.263646711,6472876.09275266,103136,474,4
Sürgavere Viljandi,Kaansoo Pärnu,649,135,588678.827539522,6483633.40561763,567433.440317792,6492862.55560216,114994,474,1
Sürgavere Viljandi,Karksi-Nuia linn,649,172,588678.827539522,6483633.40561763,591498.605524354,6441171.50463082,146333,474,1
Sürgavere Viljandi,Karula Viljandi,649,176,588678.827539522,6483633.40561763,593663.939207082,6477349.07460656,149721,474,6
Sürgavere Viljandi,Kesklinna linnaosa,649,845,588678.827539522,6483633.40561763,543405.459220458,6588250.78849127,715517,474,2
Sürgavere Viljandi,Kolga-Jaani Viljandi,649,231,588678.827539522,6483633.40561763,610757.961090397,6488253.72940508,196306,474,1
Sürgavere Viljandi,Kootsi Viljandi,649,244,588678.827539522,6483633.40561763,575472.534548675,6492933.78462618,207317,474,2
Sürgavere Viljandi,Kristiine linnaosa,649,841,588678.827539522,6483633.40561763,540384.878200833,6586570.43047553,712129,474,1
Sürgavere Viljandi,Kõpu Viljandi,649,283,588678.827539522,6483633.40561763,572442.071973057,6467723.11678431,240350,474,1
Sürgavere Viljandi,Lagedi Harju,649,314,588678.827539522,6483633.40561763,553099.086198568,6585728.58023805,265760,474,1
Sürgavere Viljandi,Mustla Viljandi,649,402,588678.827539522,6483633.40561763,607609.726556099,6455670.07815026,340296,474,1
Sürgavere Viljandi,Nabala Harju,649,420,588678.827539522,6483633.40561763,549435.505200506,6570067.03587759,355542,474,1
Sürgavere Viljandi,Olustvere Viljandi,649,443,588678.827539522,6483633.40561763,593343.967989051,6490643.6248166,375023,474,11
Sürgavere Viljandi,Peetri Harju,649,480,588678.827539522,6483633.40561763,547720.49458339,6583147.04786292,406362,474,1
Sürgavere Viljandi,Pirita linnaosa,649,846,588678.827539522,6483633.40561763,548907.034348579,6593026.89930758,716364,474,2
Sürgavere Viljandi,Puiatu Viljandi,649,511,588678.827539522,6483633.40561763,581605.129486774,6468514.01465638,432619,474,4
Sürgavere Viljandi,Päri Viljandi,649,528,588678.827539522,6483633.40561763,587763.973218121,6469644.56522153,447018,474,9
Sürgavere Viljandi,Pärnu linn,649,533,588678.827539522,6483633.40561763,530764.174528702,6471611.90382032,451253,474,3
Sürgavere Viljandi,Pärsti Viljandi,649,535,588678.827539522,6483633.40561763,589225.05544436,6476332.32183698,452947,474,6
Sürgavere Viljandi,Reegoldi Viljandi,649,557,588678.827539522,6483633.40561763,588449.154083413,6495248.36348498,471581,474,8
Sürgavere Viljandi,Rõngu Tartu,649,579,588678.827539522,6483633.40561763,632067.794180937,6447812.28497961,490215,474,1
Sürgavere Viljandi,Saarepeedi Viljandi,649,588,588678.827539522,6483633.40561763,599244.66194368,6479239.94304415,497838,474,5
Sürgavere Viljandi,Sauga Pärnu,649,610,588678.827539522,6483633.40561763,530628.064829903,6479702.05462977,516472,474,1
Sürgavere Viljandi,Savikoti Viljandi,649,614,588678.827539522,6483633.40561763,586576.009343882,6475928.93618789,519860,474,1
Sürgavere Viljandi,Suure-Jaani linn,649,637,588678.827539522,6483633.40561763,585362.567138351,6488934.1299056,539341,474,37
Sürgavere Viljandi,Suure-Jaani Viljandi,649,638,588678.827539522,6483633.40561763,581713.562376747,6487824.38425968,540188,474,55
Sürgavere Viljandi,Sürgavere Viljandi,649,649,588678.827539522,6483633.40561763,588678.827539522,6483633.40561763,549505,474,58
Sürgavere Viljandi,Tartu linn,649,673,588678.827539522,6483633.40561763,659624.726363288,6473199.66059353,569833,474,2
Sürgavere Viljandi,Tääksi Viljandi,649,706,588678.827539522,6483633.40561763,599173.603202854,6486593.02942014,597784,474,22
Sürgavere Viljandi,Vasknarva-Jaama Ida-Viru,649,765,588678.827539522,6483633.40561763,713734.046842291,6559465.87121152,647757,474,1
Sürgavere Viljandi,Vastsemõisa Viljandi,649,768,588678.827539522,6483633.40561763,572707.264840619,6479705.93283175,650298,474,133
Sürgavere Viljandi,Viiratsi Viljandi,649,783,588678.827539522,6483633.40561763,598320.07640051,6468454.62824764,663003,474,4
Sürgavere Viljandi,Viljandi linn,649,788,588678.827539522,6483633.40561763,593137.559151462,6469928.17101776,667238,474,76
Sürgavere Viljandi,Võhma linn,649,804,588678.827539522,6483633.40561763,590258.707136465,6500007.91533594,680790,474,1
Taagepera Valga,Helme Valga,650,82,601127.10807613,6430121.61178315,611392.704776615,6429856.66892107,70104,517,10
Taagepera Valga,Holdre - Koorküla Valga,650,85,601127.10807613,6430121.61178315,604712.021344912,6423462.20382335,72645,517,21
Taagepera Valga,Hummuli Valga,650,89,601127.10807613,6430121.61178315,619644.086140531,6418002.56618481,76033,517,3
Taagepera Valga,Jõgeveste Valga,650,117,601127.10807613,6430121.61178315,617708.187558734,6430326.33312627,99749,517,16
Taagepera Valga,Kabli Pärnu,650,142,601127.10807613,6430121.61178315,529257.950534542,6429465.67036932,120924,517,2
Taagepera Valga,Karksi-Nuia linn,650,172,601127.10807613,6430121.61178315,591498.605524354,6441171.50463082,146334,517,12
Taagepera Valga,Karksi-Nuia Viljandi,650,173,601127.10807613,6430121.61178315,592562.855367176,6437050.76579979,147181,517,9
Taagepera Valga,Karksi Viljandi,650,174,601127.10807613,6430121.61178315,593328.695391855,6443387.07362272,148028,517,4
Taagepera Valga,Kilingi-Nõmme linn,650,208,601127.10807613,6430121.61178315,556538.130899571,6445970.18311148,176826,517,4
Taagepera Valga,Kristiine linnaosa,650,841,601127.10807613,6430121.61178315,540384.878200833,6586570.43047553,712130,517,3
Taagepera Valga,Kärstna Viljandi,650,296,601127.10807613,6430121.61178315,603927.148406531,6446050.34331937,250515,517,6
Taagepera Valga,Leebiku Valga,650,328,601127.10807613,6430121.61178315,616928.105476292,6439697.3998298,277619,517,2
Taagepera Valga,Linnaküla Valga,650,345,601127.10807613,6430121.61178315,608993.431545913,6433739.62853881,292018,517,24
Taagepera Valga,Lodja Pärnu,650,350,601127.10807613,6430121.61178315,553816.652709703,6450725.29174599,296253,517,1
Taagepera Valga,Lõve Valga,650,367,601127.10807613,6430121.61178315,608768.676215048,6437507.39522521,310652,517,5
Taagepera Valga,Massiaru Pärnu,650,386,601127.10807613,6430121.61178315,537051.284633962,6432192.58748644,326745,517,1
Taagepera Valga,Narva linn,650,423,601127.10807613,6430121.61178315,733578.559803068,6586740.35684753,358084,517,3
Taagepera Valga,Polli Viljandi,650,499,601127.10807613,6430121.61178315,590145.450235925,6445697.22612924,422456,517,2
Taagepera Valga,Puide Valga,650,512,601127.10807613,6430121.61178315,617886.467867483,6424174.81373712,433467,517,2
Taagepera Valga,Riidaja Valga,650,562,601127.10807613,6430121.61178315,612041.567466612,6440681.63962225,475817,517,3
Taagepera Valga,Saarde Pärnu,650,586,601127.10807613,6430121.61178315,555688.43829971,6440268.27972163,496145,517,1
Taagepera Valga,Sudiste Viljandi,650,631,601127.10807613,6430121.61178315,598844.196922316,6442094.28359648,534260,517,2
Taagepera Valga,Taagepera Valga,650,650,601127.10807613,6430121.61178315,601127.10807613,6430121.61178315,550353,517,324
Taagepera Valga,Tõrva linn,650,702,601127.10807613,6430121.61178315,613856.789098756,6430526.54518759,594397,517,45
Taagepera Valga,Valga linn,650,739,601127.10807613,6430121.61178315,623193.759906176,6405963.39687719,625736,517,3
Taagepera Valga,Varbola Rapla,650,758,601127.10807613,6430121.61178315,525439.681088043,6544332.62689508,641829,517,3
Taagepera Valga,Ääsmäe Harju,650,837,601127.10807613,6430121.61178315,529187.870954838,6566962.56184092,708742,517,2
Taaliku Saare,Kavandi Saare,651,184,438028.550911172,6494252.18126754,433341.287087599,6493914.78542047,156499,58,17
Taaliku Saare,Kesklinna linnaosa,651,845,438028.550911172,6494252.18126754,543405.459220458,6588250.78849127,715519,58,1
Taaliku Saare,Kuressaare linn,651,270,438028.550911172,6494252.18126754,411346.72733293,6457438.29708156,229341,58,1
Taaliku Saare,Leisi Saare,651,334,438028.550911172,6494252.18126754,426021.009943512,6492942.62036286,282702,58,9
Taaliku Saare,Liiva Saare,651,341,438028.550911172,6494252.18126754,454239.700932133,6495842.94434968,288631,58,1
Taaliku Saare,Maasi Saare,651,377,438028.550911172,6494252.18126754,443019.495362784,6492471.93618378,319123,58,2
Taaliku Saare,Metsküla Saare,651,394,438028.550911172,6494252.18126754,415479.530399402,6492698.89859315,333522,58,1
Taaliku Saare,Orissaare Saare,651,447,438028.550911172,6494252.18126754,447557.22115468,6490351.42555637,378413,58,6
Taaliku Saare,Pärsama Saare,651,534,438028.550911172,6494252.18126754,428722.994104793,6485314.51931747,452102,58,2
Taaliku Saare,Pöide Saare,651,537,438028.550911172,6494252.18126754,441743.074558485,6485627.69461193,454643,58,2
Taaliku Saare,Saikla Saare,651,594,438028.550911172,6494252.18126754,441389.162551766,6489841.88223129,502922,58,2
Taaliku Saare,Taaliku Saare,651,651,438028.550911172,6494252.18126754,438028.550911172,6494252.18126754,551201,58,8
Taaliku Saare,Tagavere Saare,651,658,438028.550911172,6494252.18126754,435695.894148286,6486253.22934658,557130,58,1
Taaliku Saare,Tornimäe Saare,651,684,438028.550911172,6494252.18126754,448573.012971706,6484452.15203637,579152,58,1
Taaliku Saare,Viimsi-Haabneeme Harju,651,782,438028.550911172,6494252.18126754,548084.170043848,6598106.38182789,662158,58,1
Tabasalu Harju,Haabersti linnaosa,652,840,528259.267106942,6587857.89934129,535384.478080503,6587643.15187738,711285,5032,469
Tabasalu Harju,Hageri Rapla,652,65,528259.267106942,6587857.89934129,536566.301361655,6559748.55856886,55707,5032,1
Tabasalu Harju,Harju-Risti Harju,652,76,528259.267106942,6587857.89934129,498121.325411035,6562471.14446411,65024,5032,1
Tabasalu Harju,Harku Harju,652,77,528259.267106942,6587857.89934129,533921.732882407,6582698.27603415,65871,5032,7
Tabasalu Harju,Harkujärve Harju,652,78,528259.267106942,6587857.89934129,533169.510883873,6586566.00456824,66718,5032,188
Tabasalu Harju,Hüüru Harju,652,92,528259.267106942,6587857.89934129,529272.111230912,6582210.14394316,78576,5032,66
Tabasalu Harju,Jõhvi linn,652,118,528259.267106942,6587857.89934129,694494.14535552,6584995.16866974,100598,5032,2
Tabasalu Harju,Jüri Harju,652,131,528259.267106942,6587857.89934129,552908.081652707,6578812.20757619,111609,5032,49
Tabasalu Harju,Kahala Harju,652,146,528259.267106942,6587857.89934129,587674.192644277,6595056.22470003,124314,5032,1
Tabasalu Harju,Kajamaa Harju,652,152,528259.267106942,6587857.89934129,541283.783148685,6570729.11232448,129396,5032,2
Tabasalu Harju,Kanama-Tänassilma Harju,652,162,528259.267106942,6587857.89934129,534325.365708916,6574702.98526522,137866,5032,17
Tabasalu Harju,Karjaküla Harju,652,171,528259.267106942,6587857.89934129,520357.158768025,6578462.9746669,145489,5032,5
Tabasalu Harju,Kehtna Rapla,652,191,528259.267106942,6587857.89934129,550682.380732413,6527565.30184959,162429,5032,1
Tabasalu Harju,Keila linn,652,193,528259.267106942,6587857.89934129,522395.590557543,6574916.67223542,164123,5032,27
Tabasalu Harju,Kesklinna linnaosa,652,845,528259.267106942,6587857.89934129,543405.459220458,6588250.78849127,715520,5032,738
Tabasalu Harju,Kiili alev,652,203,528259.267106942,6587857.89934129,547720.540023855,6574719.10548455,172593,5032,2
Tabasalu Harju,Kiili Harju,652,204,528259.267106942,6587857.89934129,547674.290315474,6575276.8934339,173440,5032,3
Tabasalu Harju,Kohila Rapla,652,223,528259.267106942,6587857.89934129,543098.356355242,6558075.69890941,189533,5032,1
Tabasalu Harju,Kolga Harju,652,232,528259.267106942,6587857.89934129,592756.935137146,6595776.12367973,197156,5032,1
Tabasalu Harju,Kose Harju,652,246,528259.267106942,6587857.89934129,568193.839783701,6562452.27628912,209014,5032,2
Tabasalu Harju,Kristiine linnaosa,652,841,528259.267106942,6587857.89934129,540384.878200833,6586570.43047553,712132,5032,238
Tabasalu Harju,Kunda linn,652,264,528259.267106942,6587857.89934129,643350.938124471,6599243.44333012,224260,5032,2
Tabasalu Harju,Laagri Harju,652,308,528259.267106942,6587857.89934129,533100.477671518,6579168.87605231,260681,5032,30
Tabasalu Harju,Lagedi Harju,652,314,528259.267106942,6587857.89934129,553099.086198568,6585728.58023805,265763,5032,25
Tabasalu Harju,Laitse-Ruila Harju,652,319,528259.267106942,6587857.89934129,522083.116522639,6562230.61451996,269998,5032,2
Tabasalu Harju,Lasnamäe linnaosa,652,847,528259.267106942,6587857.89934129,548341.135208003,6588755.07427163,717214,5032,180
Tabasalu Harju,Laulasmaa Harju,652,325,528259.267106942,6587857.89934129,514696.857800129,6582188.96482142,275080,5032,1
Tabasalu Harju,Lehola Harju,652,331,528259.267106942,6587857.89934129,518540.588907923,6571494.37867936,280162,5032,2
Tabasalu Harju,Loo Harju,652,354,528259.267106942,6587857.89934129,556405.45092912,6588378.94212603,299643,5032,11
Tabasalu Harju,Maardu linn,652,374,528259.267106942,6587857.89934129,555201.175301427,6592344.0471966,316583,5032,20
Tabasalu Harju,Madise Harju,652,378,528259.267106942,6587857.89934129,508896.555881917,6570733.0301139,319971,5032,2
Tabasalu Harju,Mustamäe linnaosa,652,842,528259.267106942,6587857.89934129,538422.923591128,6585222.09511421,712979,5032,334
Tabasalu Harju,Muuga Harju,652,404,528259.267106942,6587857.89934129,553492.238828454,6595053.52990164,341993,5032,1
Tabasalu Harju,Märjamaa alev,652,416,528259.267106942,6587857.89934129,524933.345084236,6529588.30947481,352157,5032,1
Tabasalu Harju,Märjamaa Rapla,652,417,528259.267106942,6587857.89934129,523154.020039464,6529774.0292922,353004,5032,1
Tabasalu Harju,Nabala Harju,652,420,528259.267106942,6587857.89934129,549435.505200506,6570067.03587759,355545,5032,3
Tabasalu Harju,Nõmme linnaosa,652,843,528259.267106942,6587857.89934129,538867.807139705,6582028.07652307,713826,5032,83
Tabasalu Harju,Oru Harju,652,448,528259.267106942,6587857.89934129,556518.335282509,6561060.5968287,379261,5032,1
Tabasalu Harju,Padise Harju,652,456,528259.267106942,6587857.89934129,506593.19311537,6562254.1342938105,386037,5032,5
Tabasalu Harju,Paldiski linn,652,466,528259.267106942,6587857.89934129,501787.1890059,6578703.05060638,394507,5032,2
Tabasalu Harju,Peetri Harju,652,480,528259.267106942,6587857.89934129,547720.49458339,6583147.04786292,406365,5032,56
Tabasalu Harju,Pirita linnaosa,652,846,528259.267106942,6587857.89934129,548907.034348579,6593026.89930758,716367,5032,24
Tabasalu Harju,Pringi Harju,652,507,528259.267106942,6587857.89934129,545680.341662087,6601334.4833875,429234,5032,3
Tabasalu Harju,Põhja-Tallinna linnaosa,652,844,528259.267106942,6587857.89934129,539835.733134668,6590848.04305207,714673,5032,147
Tabasalu Harju,Pärnu linn,652,533,528259.267106942,6587857.89934129,530764.174528702,6471611.90382032,451256,5032,3
Tabasalu Harju,Randvere Harju,652,547,528259.267106942,6587857.89934129,550313.872941757,6598439.49700658,463114,5032,1
Tabasalu Harju,Rummu Harju,652,576,528259.267106942,6587857.89934129,511725.035327307,6567676.96360064,487677,5032,1
Tabasalu Harju,Saku Harju,652,598,528259.267106942,6587857.89934129,536999.569568739,6572262.54192152,506311,5032,11
Tabasalu Harju,Salutaguse Rapla,652,601,528259.267106942,6587857.89934129,548742.81361883,6561387.69528015,508852,5032,1
Tabasalu Harju,Saue linn,652,607,528259.267106942,6587857.89934129,531695.795584742,6575892.19649606,513934,5032,21
Tabasalu Harju,Saue ümbruse Harju,652,608,528259.267106942,6587857.89934129,528947.544963976,6574193.44921576,514781,5032,6
Tabasalu Harju,Sauga Pärnu,652,610,528259.267106942,6587857.89934129,530628.064829903,6479702.05462977,516475,5032,2
Tabasalu Harju,Suurupi Harju,652,641,528259.267106942,6587857.89934129,523555.325810892,6591260.18683562,542732,5032,76
Tabasalu Harju,Sõru Hiiu,652,645,528259.267106942,6587857.89934129,414289.878105451,6508851.10322379,546120,5032,1
Tabasalu Harju,Tabasalu Harju,652,652,528259.267106942,6587857.89934129,528259.267106942,6587857.89934129,552049,5032,2068
Tabasalu Harju,Tapa linn,652,669,528259.267106942,6587857.89934129,611088.737572023,6569934.47114114,566448,5032,1
Tabasalu Harju,Tartu linn,652,673,528259.267106942,6587857.89934129,659624.726363288,6473199.66059353,569836,5032,1
Tabasalu Harju,Tutermaa Harju,652,696,528259.267106942,6587857.89934129,525725.492398505,6577378.76413475,589317,5032,6
