start_lon,end_lon,start_lat,end_lat,start,end
26.02483219816311,26.24334701287304,58.05117172463664,58.15145843396348,Rulli Valga,Rõngu Tartu
26.02483219816311,25.88378958667761,58.05117172463664,57.996029853477836,Rulli Valga,Helme Valga
23.243759137152633,23.243759137152633,57.801367812120674,57.801367812120674,Ruhnu Saare,Ruhnu Saare
23.243759137152633,24.52591153933744,57.801367812120674,58.38388988048857,Ruhnu Saare,Pärnu linn
23.243759137152633,26.419587144031315,57.801367812120674,58.226836374085025,Ruhnu Saare,Elva linn
27.14649428871927,27.07080399839404,58.036792153884676,58.0601590107706,Rosma Põlva,Põlva linn
27.14649428871927,27.14649428871927,58.036792153884676,58.036792153884676,Rosma Põlva,Rosma Põlva
27.14649428871927,27.029334861457016,58.036792153884676,58.076759293481594,Rosma Põlva,Mammaste Põlva
27.14649428871927,27.10947626725711,58.036792153884676,58.10572279737776,Rosma Põlva,Himmaste Põlva
27.14649428871927,26.977441352717943,58.036792153884676,58.027851858089676,Rosma Põlva,Kuima-Tännassilma Põlva
27.135236521296886,27.023699515947655,59.07944245552843,59.05253655671126,Roostoja Ida-Viru,Tudulinna Ida-Viru
27.135236521296886,27.135236521296886,59.07944245552843,59.07944245552843,Roostoja Ida-Viru,Roostoja Ida-Viru
27.135236521296886,26.884283717127012,59.07944245552843,59.004864454822965,Roostoja Ida-Viru,Avinurme Ida-Viru
27.135236521296886,27.321766308541903,59.07944245552843,59.1102495457984,Roostoja Ida-Viru,Iisaku Ida-Viru
27.135236521296886,27.140469969850542,59.07944245552843,59.004296823753975,Roostoja Ida-Viru,Rannapungerja Ida-Viru
25.688265599002758,25.688265599002758,59.04071637117888,59.04071637117888,Roosna-Alliku Järva,Roosna-Alliku Järva
25.688265599002758,25.767733018485483,59.04071637117888,59.00239263622663,Roosna-Alliku Järva,Kodasema Järva
25.688265599002758,25.556374598432086,59.04071637117888,58.884989244248985,Roosna-Alliku Järva,Paide linn
25.688265599002758,25.765690383872485,59.04071637117888,59.053169824188636,Roosna-Alliku Järva,Valasti Järva
25.688265599002758,25.681963673665038,59.04071637117888,58.96815947278178,Roosna-Alliku Järva,Viisu Järva
26.895224377269468,26.895224377269468,58.293429005579505,58.293429005579505,Roiu Tartu,Roiu Tartu
26.895224377269468,26.72850527915207,58.293429005579505,58.370075672253435,Roiu Tartu,Tartu linn
26.895224377269468,26.886662230018448,58.293429005579505,58.24759220573387,Roiu Tartu,Ignase Tartu
26.895224377269468,26.95584475047989,58.293429005579505,58.16993837044918,Roiu Tartu,Vastse-Kuuste Põlva
26.895224377269468,27.08897715071923,58.293429005579505,58.28100255488829,Roiu Tartu,Võnnu Tartu
23.447057318186353,23.447057318186353,58.924174002876434,58.924174002876434,Rohuküla Lääne,Rohuküla Lääne
23.447057318186353,23.539598577521925,58.924174002876434,58.934012623242815,Rohuküla Lääne,Haapsalu linn
23.447057318186353,23.610222062006468,58.924174002876434,58.948452756191124,Rohuküla Lääne,Uuemõisa Lääne
23.447057318186353,22.9702330120225,58.924174002876434,58.86827171620061,Rohuküla Lääne,Suuremõisa Hiiu
23.447057318186353,23.691846189922213,58.924174002876434,59.020199864687484,Rohuküla Lääne,Linnamäe Lääne
26.62442868638781,26.62442868638781,59.16699218702295,59.16699218702295,Roela Lääne-Viru,Roela Lääne-Viru
26.62442868638781,26.696404567768216,59.16699218702295,59.092519369891576,Roela Lääne-Viru,Muuga Lääne-Viru
26.62442868638781,26.36288651637517,59.16699218702295,59.34530231407201,Roela Lääne-Viru,Rakvere linn
26.62442868638781,26.410251474106357,59.16699218702295,59.27472012371325,Roela Lääne-Viru,Vinni-Pajusti Lääne-Viru
